edge1_x,edge1_y,centerline1_x,centerline1_y,edge2_x,edge2_y,centerline2_x,centerline2_y,edge3_x,edge3_y,road_centerline_x,road_centerline_y,cumulative_distance
0.7346773387493695,-3.572496716977793,1.6156784174271914,-3.6788058582565517,2.411143188045584,-3.715067293091777,3.1691287320682946,-3.7315125170209207,3.907893543938059,-3.7403096586124107,2.411143188045584,-3.715067293091777,6.26032371566113
0.7263974356438866,-3.578121869498057,1.6097612067638474,-3.686873564116331,2.4066251821481375,-3.7239915165761746,3.165492450826157,-3.7408293773773296,3.904856652307982,-3.749837799446831,2.4066251821481375,-3.7239915165761746,6.2703264223992505
0.7180744648486576,-3.5836831007874554,1.6038037113192798,-3.6949115680913396,2.4020741456858175,-3.7328989409630258,3.1618287791944626,-3.7501355010788435,3.901796529410729,-3.7593585045881044,2.4020741456858175,-3.7328989409630258,6.280329129137371
0.7097089198278748,-3.5891800811237555,1.5978060801816885,-3.702919669027998,2.3974901411209077,-3.7417894439992843,3.1581377488742506,-3.7594308076013867,3.8987131934519703,-3.7688717173944486,2.3974901411209077,-3.7417894439992843,6.290331835875492
0.7013012965699321,-3.594612484594129,1.591768463443682,-3.7108976665210562,2.3928732313681738,-3.7506629036641472,3.154419391803286,-3.7687152165144813,3.8956066627754775,-3.7783773812686547,2.3928732313681738,-3.7506629036641472,6.300334542613611
0.6928520935580185,-3.5999799891144706,1.5856910121985208,-3.718845360918616,2.3882234797940005,-3.7595191981707288,3.1506737401557885,-3.777988647481947,3.892476955863017,-3.787875439658423,2.3882234797940005,-3.7595191981707288,6.310337249351732
0.6843618117405624,-3.6052822764484986,1.5795738785363365,-3.72676255332712,2.3835409502155223,-3.7683582059677336,3.146900826342151,-3.787251020262592,3.8893240913342364,-3.797365836056705,2.3835409502155223,-3.7683582059677336,6.320339956089851
0.6758309545015315,-3.61051903222662,1.5734172155403257,-3.7346490456163357,2.378825706899745,-3.777179805741122,3.1431006830086647,-3.7965022547109073,3.886148087946556,-3.8068485140020334,2.378825706899745,-3.777179805741122,6.330342662827972
0.6672600276305868,-3.6156899459645713,1.5672211772829192,-3.742504640424309,2.3740778145626664,-3.785983876415779,3.1392733430372264,-3.805742270777765,3.8829489645950575,-3.81632341707886,2.3740778145626664,-3.785983876415779,6.3403453695660925
0.6586495392930952,-3.620794711081826,1.5609859188219255,-3.7503291411623056,2.3692973383683884,-3.7947702971571724,3.135418839545066,-3.814970988511105,3.8797267403123703,-3.8257904889178933,2.3692973383683884,-3.7947702971571724,6.350348076304212
0.65,-3.6258330249197703,1.5547115961966518,-3.758122352019731,2.3644843439282197,-3.8035389473730112,3.1315372058844493,-3.8241883280566316,3.876481434268558,-3.8352496731964325,2.3644843439282197,-3.8035389473730112,6.360350783042333
0.6413119225775541,-3.6308045887596503,1.548398366423998,-3.7658840779690275,2.359638897299777,-3.812289706714906,3.1276284756423967,-3.8333942096585005,3.8732130657710067,-3.8447009136387016,2.359638897299777,-3.812289706714906,6.370353489780452
0.6325858221369133,-3.63570910784028,1.5420463874945278,-3.7736141247705586,2.3547610649860795,-3.821022455080013,3.1236926826403906,-3.8425885536600104,3.869921654264307,-3.8541441540161854,2.3547610649860795,-3.821022455080013,6.380356196518573
0.6238222160435968,-3.6405462913755215,1.535655818368514,-3.78131229897747,2.349850913934634,-3.82973707261269,3.1197298609340804,-3.8517712805042956,3.8666072193301404,-3.8635793381479626,2.349850913934634,-3.82973707261269,6.3903589032566925
0.615021623886813,-3.64531585257152,1.5292268189719627,-3.7889784079405255,2.3449085115365182,-3.838433439706133,3.115740044812991,-3.860942310735007,3.863269780687163,-3.8730064099010435,2.3449085115365182,-3.838433439706133,6.400361609994813
0.6061845674486523,-3.650017508643712,1.522759550192608,-3.7966122598129353,2.339933925625453,-3.8471114370040285,3.111723268800223,-3.87010156499701,3.8599093581908877,-3.8824253131906996,2.339933925625453,-3.8471114370040285,6.410364316732934
0.597311570673152,-3.6546509808335905,1.5162541738758883,-3.8042136635551507,2.3349272244768744,-3.8557709454021802,3.1076795676521574,-3.8792489640370587,3.8565259718335647,-3.891835991980799,2.3349272244768744,-3.8557709454021802,6.420367023471054
0.5884031596352308,-3.6592159944252307,1.509710852820895,-3.811782428939649,2.3298884768069947,-3.864411846050152,3.1036089763581525,-3.8883844287044926,3.8531196417440636,-3.9012383902841434,2.3298884768069947,-3.864411846050152,6.430369730209174
0.5794598625094998,-3.6637122787615812,1.5031297507762982,-3.8193183665556933,2.32481775177186,-3.8730340203528955,3.099511530140242,-3.897507879951914,3.8496903881877538,-3.910632452162794,2.32481775177186,-3.8730340203528955,6.440372436947294
0.5704822095389456,-3.668139567260506,1.4965110324362496,-3.826821287814071,2.3197151189664007,-3.8816373499723795,3.09538726445283,-3.9066192388358782,3.8462382315663857,-3.9200181217284085,2.3197151189664007,-3.8816373499723795,6.450375143685414
0.5614707330034934,-3.672497597430596,1.4898548634362605,-3.8342910049518135,2.3145806484234765,-3.8902217168292115,3.091236214982384,-3.9157184265175697,3.8427631924179657,-3.929395343142575,2.3145806484234765,-3.8902217168292115,6.4603778504235345
0.5524259671884485,-3.6767861108867264,1.4831614103490565,-3.841727331036898,2.3094144106129155,-3.8987870031042617,3.0870584176471256,-3.9248053642634924,3.8392652914166363,-3.9387640606171423,2.3094144106129155,-3.8987870031042617,6.470380557161656
0.5433484483528186,-3.6810048533653807,1.4764308406804092,-3.849130079972921,2.3042164764405455,-3.9073330912402784,3.0828539085967224,-3.9338799734461425,3.835744549372552,-3.9481242184145513,2.3042164764405455,-3.9073330912402784,6.480383263899776
0.5342387146975187,-3.6851535747397226,1.4696633228649445,-3.8564990665037593,2.298986917247225,-3.9158598639434983,3.0786227242119724,-3.942942175544694,3.8322009872317575,-3.957475760848166,2.298986917247225,-3.9158598639434983,6.490385970637897
0.5250973063334633,-3.6892320290344274,1.4628590262619272,-3.863834106218204,2.293725804807857,-3.9243672041852653,3.074364901104489,-3.9519918921456787,3.8286346260760604,-3.9668186322826076,2.293725804807857,-3.9243672041852653,6.500388677376016
0.5159247652495413,-3.6932399744402655,1.4560181211510232,-3.8711350155545747,2.2884332113304127,-3.932854995203624,3.0700804761163862,-3.9610290449436603,3.8250454871229085,-3.9761527771340837,2.2884332113304127,-3.932854995203624,6.510391384114137
0.5067216352804832,-3.6971771733284395,1.4491407787280375,-3.8784016118053177,2.2831092094549303,-3.9413231205049355,3.065769486319959,-3.970053555741917,3.8214335917252606,-3.985478139870719,2.2831092094549303,-3.9413231205049355,6.520394090852257
0.4974884620746167,-3.7010433922646726,1.4422271711006303,-3.885633713121571,2.277753872252529,-3.9497714638654644,3.0614319690173626,-3.9790653464531154,3.817798961371462,-3.994794665012885,2.277753872252529,-3.9497714638654644,6.530396797590378
0.48822579306151637,-3.7048384020230487,1.43527747128401,-3.8928311385177237,2.2723672732243956,-3.958199909332985,3.057067961740289,-3.988064339099984,3.8141416176851157,-4.004102297133532,2.2723672732243956,-3.958199909332985,6.540399504328499
0.4789341774195461,-3.7085619775996026,1.4282918531966036,-3.899993707875936,2.2669494863007853,-3.966608341228362,3.0526775022496437,-3.997050455815994,3.8104615824249524,-4.013400980858518,2.2669494863007853,-3.966608341228362,6.550402211066619
0.46961416604329886,-3.7122138982256625,1.421270491655704,-3.907121241950655,2.261500585839999,-3.9749966441471463,3.0482606285352167,-4.006023618846028,3.8067588774847043,-4.022690660866938,2.261500585839999,-3.9749966441471463,6.560404917804739
0.46026631151093483,-3.7157939473809365,1.4142135623730951,-3.914213562373095,2.2560206466273676,-3.983364702961154,3.043817378815356,-4.014983750547052,3.803033524892972,-4.031971281891451,2.2560206466273676,-3.983364702961154,6.5704076245428595
0.45089116805141854,-3.719301912806351,1.4071212419506547,-3.9212704916557044,2.250509743874225,-3.9917124028200517,3.0393477915366365,-4.023930773388795,3.799285546813094,-4.041242788718613,2.250509743874225,-3.9917124028200517,6.58041033128098
0.4414892915116597,-3.7227375865166383,1.399993707875936,-3.928291853196604,2.2449679532168725,-4.000039629152926,3.0348519053735252,-4.032864609954409,3.7955149655430156,-4.050505126189203,2.2449679532168725,-4.000039629152926,6.590413038019101
0.43206123932355744,-3.726100764812661,1.3928311385177232,-3.93527747128401,2.239395350715545,-4.008346267669862,3.0303297592280507,-4.041785182941146,3.791721803515156,-4.059758239198552,2.239395350715545,-4.008346267669862,6.600415744757221
0.42260757047094977,-3.7293912482934966,1.3856337131215712,-3.9422271711006305,2.2337920128533653,-4.016632204363508,3.0257813922294616,-4.050692415161028,3.787906083296275,-4.069002072696868,2.2337920128533653,-4.016632204363508,6.610418451495341
0.4131288454564721,-3.732608841868256,1.3784016118053173,-3.9491407787280375,2.2281580165352937,-4.024897325510641,3.0212068437338915,-4.059586229541507,3.784067827587338,-4.078236571689568,2.2281580165352937,-4.024897325510641,6.620421158233461
0.40362562626832543,-3.7357533547676502,1.3711350155545747,-3.9560181211510237,2.222493439087074,-4.033141517673731,3.016606153324018,-4.068466549126143,3.7802070592233807,-4.087461681237603,2.222493439087074,-4.033141517673731,6.630423864971582
0.3940984763469566,-3.7388246005553034,1.3638341062182033,-3.9628590262619277,2.21679835825417,-4.041364667702493,3.0119793608087186,-4.077333297075257,3.7763238011733753,-4.096677346457783,2.21679835825417,-4.041364667702493,6.640426571709702
0.3845479605516516,-3.741822397138804,1.356499066503759,-3.9696633228649443,2.2110728522007013,-4.049566662735443,3.007326506222728,-4.0861863966666085,3.7724180765400916,-4.105883512523107,2.2110728522007013,-4.049566662735443,6.650429278447822
0.37497464512704604,-3.7447465667805018,1.349130079972921,-3.9764308406804094,2.205316999508368,-4.0577473902014445,3.0026476298262907,-4.09502577129605,3.768489908559961,-4.115080124663088,2.205316999508368,-4.0577473902014445,6.660431985185942
