edge1_x,edge1_y,centerline1_x,centerline1_y,edge2_x,edge2_y,cumulative_distance
0.015010588373155513,-3.7869369553055563,0.3483910874744377,-3.9694221614901104,0.67433388089694779,-4.1077577700187611,6.7913922168905376
0.0050035817614453451,-3.7869929949973384,0.33853466386310804,-3.9711403504984348,0.66479937466482464,-4.1107844019333806,6.8013972786032069
-0.0050035817614449479,-3.7869929949973384,0.32866976831518702,-3.9728092110986406,0.65525128467272675,-4.1137679044622519,6.8114023403158752
-0.015010588373155116,-3.7869369553055563,0.31879664770279365,-3.9744287015269659,0.64568980601554682,-4.116708216643854,6.8214074020285436
-0.025017124256245617,-3.7868248776793845,0.30891554910388064,-3.9759987812551527,0.6361151340617458,-4.1196052783991668,6.8314124637412119
-0.035022875608038441,-3.7866567656335515,0.29902671979605255,-3.9775194109914604,0.62652746444936325,-4.122459030532899,6.8414175254538812
-0.04502752865045951,-3.7864326244400131,0.28913040725037714,-3.978990552681652,0.61692699308201659,-4.1252694147347011,6.8514225871665495
-0.055030769639876263,-3.7861524611277848,0.27922685912519379,-3.9804121695099433,0.6073139161249006,-4.1280363735803576,6.8614276488792179
-0.065032284876938212,-3.785816284482725,0.26931632325991306,-3.9817842258999243,0.59768843000077809,-4.1307598505329519,6.8714327105918862
-0.075031760716414056,-3.7854241050472561,0.25939904766881661,-3.9831066875154528,0.58805073138596664,-4.1334397899440312,6.8814377723045554
-0.085028883577027162,-3.7849759351200349,0.24947528053484927,-3.9843795212615096,0.5784010172063212,-4.1360761370547383,6.8914428340172238
-0.095023339951290933,-3.7844717887555692,0.2395452702034101,-3.9856026952850296,0.568739484633208,-4.1386688379969332,6.9014478957298921
-0.10501481641533802,-3.7839116817637728,0.22960926517613486,-3.9867761789756981,0.55906633107947756,-4.141217839794292,6.9114529574425605
-0.11500299963875077,-3.783295631709473,0.21966751410467888,-3.9878999429667155,0.54938175419542978,-4.1437230903633875,6.9214580191552297
-0.12498757639438633,-3.7826236579118593,0.20972026578449363,-3.9889739591355342,0.53968595186477641,-4.1461845385147598,6.9314630808678981
-0.13496823356820115,-3.7818957814438754,0.19976776914860225,-3.9899982006045613,0.52997912220059817,-4.1486021339539541,6.9414681425805664
-0.14494465816906765,-3.7811120251315615,0.18981027326136737,-3.990972641741831,0.52026146354129443,-4.1509758272825543,6.9514732042932348
-0.15491653733859112,-3.7802724135533361,0.17984802731225985,-3.9918972581616474,0.51053317444653268,-4.1533055699991923,6.961478266005904
-0.16488355836092058,-3.779376973039227,0.16988128060962193,-3.9927720267251932,0.50079445369319076,-4.1555913145005334,6.9714833277185724
-0.17484540867255505,-3.7784257316700431,0.15991028257442993,-3.9935969255411097,0.49104550027129451,-4.1578330140822564,6.9814883894312407
-0.18480177587214697,-3.7774187192764961,0.1499352827340498,-3.9943719339660442,0.48128651337995437,-4.1600306229400008,6.99149345114391
-0.19475234773029682,-3.7763559674382661,0.1399565307159939,-3.9950970326051669,0.47151769242329167,-4.1621840961703089,7.0014985128565783
-0.20469681219934599,-3.7752375094830057,0.12997427624167535,-3.9957722033126557,0.46173923700636643,-4.1642933897715384,7.0115035745692467
-0.21463485742316227,-3.7740633804853023,0.11998876912015605,-3.9963974291921511,0.45195134693109795,-4.1663584606447674,7.021508636281915
-0.22456617174691909,-3.7728336172655723,0.11000025924189683,-3.9969726945971784,0.44215422219218414,-4.1683792665946662,7.0315136979945843
-0.23449044372687045,-3.7715482583889086,0.10000899657250301,-3.99749798513154,0.43234806297301204,-4.1703557663303688,7.0415187597072526
-0.24440736214011563,-3.7702073441638722,0.090015231146470712,-3.9979732876496739,0.42253306964156973,-4.1722879194663109,7.051523821419921
-0.2543166159943604,-3.7688109166412271,0.080019213060927005,-3.9983985902569863,0.41270944274635135,-4.1741756865230553,7.0615288831325893
-0.26421789453766925,-3.7673590196126199,0.070021192469372912,-3.9987738823101444,0.40287738301225923,-4.176019028928101,7.0715339448452585
-0.27411088726821037,-3.7658516986092105,0.060021419575422348,-3.9990991544173466,0.39303709133650422,-4.1778179090166701,7.0815390065579269
-0.2839952839439942,-3.7642890009002405,0.050020144626542501,-3.9993743984385564,0.38318876878449776,-4.1795722900324783,7.0915440682705952
-0.29387077459260041,-3.7626709754915533,0.040017617907788593,-3.9995996074857052,0.37333261658574596,-4.181282136128484,7.1015491299832636
-0.30373704952089992,-3.7609976731240558,0.030014089735542256,-3.9997747759228655,0.36346883612973679,-4.1829474123676214,7.1115541916959328
-0.31359379932476666,-3.7592691462721266,0.020009810451246349,-3.9998998993663921,0.35359762896182506,-4.1845680847235176,7.1215592534086012
-0.32344071489877979,-3.7574854491419742,0.010005030415141879,-3.9999749746850313,0.34371919677911611,-4.1861441200811811,7.1315643151212695
-0.33327748744591895,-3.7556466376699316,0.0,-4.0,0.33383374142634159,-4.1876754862376853,7.1415693768339379
-0.34310380848724553,-3.7537527695207062,-0.010005030415141879,-3.9999749746850313,0.32394146489173703,-4.1891621519028224,7.1515744385466071
-0.35291936987157813,-3.7518039040855706,-0.020009810451246793,-3.9998998993663921,0.31404256930291458,-4.1906040866997447,7.1615795002592755
-0.36272386378515575,-3.7498001024804997,-0.030014089735542256,-3.9997747759228655,0.30413725692273186,-4.1920012611655855,7.1715845619719438
-0.37251698276129036,-3.7477414275442533,-0.040017617907788593,-3.9995996074857052,0.29422573014516179,-4.1933536467520565,7.1815896236846122
-0.3822984196900106,-3.7456279438364066,-0.050020144626542501,-3.9993743984385564,0.28430819149115338,-4.1946612158260397,7.1915946853972814
-0.39206786782769021,-3.7434597176353255,-0.060021419575422792,-3.9990991544173466,0.27438484360449644,-4.1959239416701433,7.2015997471099498
-0.4018250208066691,-3.7412368169360879,-0.070021192469372912,-3.9987738823101444,0.26445588924767977,-4.1971417984832522,7.2116048088226181
-0.41156957264486044,-3.7389593114483519,-0.080019213060927005,-3.9983985902569863,0.25452153129774807,-4.1983147613810559,7.2216098705352874
-0.42130121775534601,-3.7366272725941689,-0.090015231146471156,-3.9979732876496739,0.24458197274215851,-4.1994428063965552,7.2316149322479557
-0.4310196509559609,-3.7342407735057437,-0.10000899657250345,-3.99749798513154,0.23463741667463003,-4.2005259104805504,7.2416199939606241
-0.44072456747886124,-3.7317998890231427,-0.11000025924189683,-3.9969726945971784,0.22468806629099553,-4.2015640515021158,7.2516250556732924
-0.45041566298008362,-3.7293046956919453,-0.11998876912015605,-3.9963974291921511,0.21473412488504956,-4.2025572082490505,7.2616301173859616
-0.46009263354908869,-3.7267552717608434,-0.12997427624167579,-3.9957722033126557,0.20477579584439412,-4.2035053604283092,7.27163517909863
-0.4697551757182914,-3.724151697179189,-0.13995653071599434,-3.9950970326051669,0.19481328264628442,-4.2044084886664219,7.2816402408112983
-0.47940298647257906,-3.7214940535944852,-0.1499352827340498,-3.9943719339660442,0.1848467888534687,-4.2052665745098849,7.2916453025239667
-0.48903576325881182,-3.7187824243498278,-0.15991028257442993,-3.9935969255411097,0.17487651811003058,-4.2060796004255403,7.3016503642366359
-0.49865320399531182,-3.7160168944812897,-0.16988128060962238,-3.9927720267251932,0.1649026741372272,-4.2068475498009352,7.3116554259493043
-0.50825500708133642,-3.7131975507152557,-0.17984802731225985,-3.9918972581616474,0.15492546072932847,-4.2075704069446589,7.3216604876619726
-0.51784087140653545,-3.710324481465701,-0.18981027326136737,-3.990972641741831,0.14494508174945009,-4.208248157086663,7.331665549374641
-0.52741049636039605,-3.7073977768314217,-0.19976776914860225,-3.9899982006045613,0.13496174112538997,-4.2088807863785682,7.3416706110873102
-0.53696358184166704,-3.7044175285932046,-0.20972026578449407,-3.9889739591355342,0.12497564284546085,-4.2094682818939413,7.3516756727999786
-0.54649982826777177,-3.7013838302109541,-0.21966751410467888,-3.9878999429667155,0.11498699095432192,-4.2100106316285615,7.3616807345126469
-0.55601893658420254,-3.6982967768207571,-0.22960926517613486,-3.9867761789756981,0.10499598954881137,-4.2105078245006657,7.3716857962253153
-0.56552060827389827,-3.6951564652319027,-0.2395452702034101,-3.9856026952850296,0.095002842773773258,-4.2109598503511769,7.3816908579379845
-0.57500454536660806,-3.6919629939238447,-0.24947528053484971,-3.9843795212615096,0.085007754817888179,-4.2113666999439108,7.3916959196506529
-0.5844704504482322,-3.6887164630431126,-0.25939904766881661,-3.9831066875154528,0.075010929909500673,-4.2117283649657598,7.4017009813633212
-0.59391802667015159,-3.685416974400173,-0.26931632325991306,-3.9817842258999243,0.065012572312445685,-4.2120448380268698,7.4117060430759905
-0.60334697775853585,-3.6820646314662349,-0.27922685912519418,-3.9804121695099433,0.055012886321876849,-4.2123161126607869,7.4217111047886588
-0.61275700802363409,-3.678659539370007,-0.28913040725037759,-3.978990552681652,0.04501207626008924,-4.2125421833245928,7.4317161665013272
-0.6221478223690492,-3.6752018048943982,-0.29902671979605255,-3.9775194109914604,0.035010346472346431,-4.2127230453990139,7.4417212282139955
-0.63151912630098983,-3.6716915364731717,-0.30891554910388064,-3.9759987812551527,0.025007901322704619,-4.212858695188519,7.4517262899266647
-0.64087062593750721,-3.6681288441875428,-0.31879664770279409,-3.9744287015269659,0.015004945189836414,-4.2129491299213928,7.4617313516393331
-0.65020202801771076,-3.6645138397627264,-0.32866976831518746,-3.9728092110986406,0.0050016824628567637,-4.2129943477497953,7.4717364133520014
-0.65951303991096399,-3.6608466365644361,-0.33853466386310804,-3.9711403504984348,-0.0050016824628562728,-4.2129943477497953,7.4817414750646698
-0.66880336962606346,-3.6571273495953238,-0.3483910874744377,-3.9694221614901104,-0.015004945189835923,-4.2129491299213928,7.491746536777339
-0.67807272582039291,-3.6533560954913806,-0.35823879248907148,-3.9676546870718887,-0.025007901322703634,-4.212858695188519,7.5017515984900074
-0.68732081780906129,-3.6495329925182709,-0.36807753246508884,-3.9658379714753735,-0.035010346472345938,-4.2127230453990139,7.5117566602026757
-0.69654735557401759,-3.6456581605676321,-0.3779070611849234,-3.963972060164445,-0.045012076260088747,-4.2125421833245928,7.5217617219153441
-0.70575204977314765,-3.6417317211533069,-0.38772713266152298,-3.9620569998341217,-0.055012886321876356,-4.2123161126607869,7.5317667836280133
-0.71493461174934569,-3.6377537974075382,-0.39753750114450626,-3.9600928384093907,-0.065012572312445185,-4.2120448380268698,7.5417718453406817
-0.72409475353956698,-3.6337245140771053,-0.40733792112631118,-3.9580796250440109,-0.075010929909499702,-4.2117283649657598,7.55177690705335
-0.73323218788385935,-3.6296439975194117,-0.41712814734834119,-3.9560174101192813,-0.085007754817887693,-4.2113666999439108,7.5617819687660184
-0.74234662823437059,-3.6255123756985244,-0.4269079348071016,-3.9539062452427789,-0.095002842773772758,-4.2109598503511778,7.5717870304786867
-0.75143778876433598,-3.6213297781811589,-0.43667703876033132,-3.9517461832470708,-0.10499598954881088,-4.2105078245006657,7.5817920921913551
-0.76050538437703807,-3.6170963361326169,-0.44643521473312603,-3.9495372781883882,-0.11498699095432144,-4.2100106316285615,7.5917971539040234
-0.76954913071475251,-3.6128121823126733,-0.45618221852405905,-3.9472795853452753,-0.12497564284546037,-4.2094682818939413,7.6018022156166918
-0.77856874416766231,-3.6084774510714128,-0.46591780621129042,-3.9449731612172076,-0.13496174112538947,-4.2088807863785682,7.611807277329361
-0.78756394188275025,-3.604092278345016,-0.47564173415867228,-3.9426180635231751,-0.14494508174944959,-4.208248157086663,7.6218123390420294
-0.79653444177267385,-3.5996568016514963,-0.48535375902184419,-3.9402143512002392,-0.15492546072932797,-4.2075704069446589,7.6318174007546977
-0.80547996252460596,-3.59517116008639,-0.49505363775432543,-3.937762084402058,-0.1649026741372267,-4.2068475498009352,7.6418224624673661
-0.81440022360906172,-3.5906354943183905,-0.50474112761359591,-3.9352613244973806,-0.17487651811003008,-4.2060796004255412,7.6518275241800344
-0.8232949452886934,-3.5860499465849385,-0.51441598616716988,-3.9327121340685109,-0.18484678885346822,-4.2052665745098849,7.6618325858927028
-0.8321638486270615,-3.5814146606877646,-0.52407797129866518,-3.9301145769097428,-0.19481328264628392,-4.2044084886664219,7.6718376476053711
-0.84100665549738596,-3.576729781988373,-0.5337268412138606,-3.9274687180257617,-0.20477579584439365,-4.2035053604283092,7.6818427093180395
