edge1_x,edge1_y,centerline1_x,centerline1_y,edge2_x,edge2_y,centerline2_x,centerline2_y,edge3_x,edge3_y,road_centerline_x,road_centerline_y,intersection_border1_x,intersection_border1_y,intersection_border2_x,intersection_border2_y,centerpoint1_stop_x,centerpoint1_stop_y,centerpoint2_stop_x,centerpoint2_stop_y,cumulative_distance
3.0552396041017524,-1.6877073388707502,1.897581167133348,-1.6120725848772701,0.8287586048382544,-0.8056994678307947,0.017831927463901918,0.4139490927009038,-0.8486695704715967,1.5676153279735725,0.8287586048382544,-0.8056994678307947,,,,,,,,,9.889151915499946
3.0640411888884325,-1.6829409441625045,1.9075422408720455,-1.613052896229761,0.8364591932156245,-0.8120937668987463,0.02489655010577902,0.40685842840229686,-0.8400926320881121,1.562455697923869,0.8364591932156245,-0.8120937668987463,,,,,,,,,9.899161217607217
3.072842773675112,-1.6781745494542588,1.9175104513856138,-1.613959092910869,0.8441789723796413,-0.8184648844093128,0.03196117274765487,0.39976776410369125,-0.8315351079679723,1.5572638587309504,0.8441789723796413,-0.8184648844093128,,,,,,,,,9.909170522259016
3.081640433720343,-1.6734010387137248,1.927480999579527,-1.6148379413403866,0.8519180773571365,-0.8248125165473491,0.03902579538953198,0.3926770998050843,-0.8229982003778564,1.5520382552708905,0.8519180773571365,-0.8248125165473491,,,,,,,,,9.919179832173267
3.090367599171853,-1.6684997127243757,1.9374583971178716,-1.615636660082818,0.859676634962626,-0.831136365758219,0.04609041803140783,0.3855864355064787,-0.8144718511536714,1.5467953902551803,0.859676634962626,-0.831136365758219,,,,,,,,,9.929189148496885
3.0990947646233633,-1.6635983867350268,1.9474373664210374,-1.6164143043292405,0.8674554742507921,-0.8374352603116418,0.05315504067328368,0.37849577120787303,-0.8059736234241801,1.5415070503710948,0.8674554742507921,-0.8374352603116418,,,,,,,,,9.939198462803168
3.107821930074875,-1.658697060745677,1.957422861821535,-1.6171044455280557,0.8752567228010459,-0.8437063761564593,0.06021966331516076,0.3714051069092661,-0.7974876396275333,1.5361991558238073,0.8752567228010459,-0.8437063761564593,,,,,,,,,9.949207768893414
3.1164727031010893,-1.6536621468190542,1.967409209139015,-1.617781191952981,0.8830779701570325,-0.8499525188225155,0.06728428595703662,0.3643144426106605,-0.7890188555684848,1.5308637917469001,0.8830779701570325,-0.8499525188225155,,,,,,,,,9.959217069153846
3.1251228920202876,-1.6486262114606447,1.9774016796155238,-1.6183616633508437,0.8909193140713423,-0.8561734043962093,0.07434890859891369,0.35722377831205354,-0.7805733041949415,1.5254917731424065,0.8909193140713423,-0.8561734043962093,,,,,,,,,9.969226366630824
3.1337730809394877,-1.6435902761022343,1.9873943743442,-1.6189378660203915,0.8987808440256124,-0.8623687561021866,0.08141353124078954,0.3501331140134479,-0.7721390895449185,1.5201019675098968,0.8987808440256124,-0.8623687561021866,,,,,,,,,9.979235665111917
3.1423502361385043,-1.638431110387585,1.9973926631349919,-1.6194075835137525,0.9066626412684273,-0.8685383045708159,0.08847815388266664,0.343042449714841,-0.7637287356924536,1.51467496452959,0.9066626412684273,-0.8685383045708159,,,,,,,,,9.989244969213257
3.1509208740946666,-1.6332609480790794,2.0073909519257853,-1.6198773010071137,0.9145647788616961,-0.8746817881143873,0.09554277652454249,0.3359517854162353,-0.7553351745775739,1.5092220886571277,0.9145647788616961,-0.8746817881143873,,,,,,,,,9.999254284473531
